call_id,topic,tone,customer_text
CALL20250915-0540,loan_approval_status,polite,Mr. Reddy: I filed a loan application 04-Sep-2025 with ID APP586969. What is the current approval status and expected timeline? Could you please help me with this? I’d really appreciate it. Thanks in advance for your support. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My email on record is verified; last update was on 01-Aug-2025.
CALL20250915-0541,loan_inquiry,polite,"Ms. Patel: I’m exploring a personal loan around ₹185000. What would be the interest rate, EMI, and tenure options? Thanks in advance for your support. Kindly guide me through the process and email a summary as well. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 07-Sep-2025."
CALL20250915-0542,card_activation,polite,Ms. Chawla: My new credit card ending 1957 arrived. Please instruct me on activation and initial PIN setup. Kindly guide me through the process and email a summary as well. Could you please help me with this? I’d really appreciate it. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-0543,card_block_unblock,neutral,Mr. Verma: My card ending 9121 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Kindly confirm the figures and timelines. Please share the exact steps and any documents required. Keep it short and specific. Please share a ticket number for reference.
CALL20250915-0544,policy_renewal,aggressive,Ms. Roy: My policy POL60464157 is due for renewal next week. Explain renewal steps and if any grace period applies. I’ve repeated this multiple times; I want action now. This delay is unacceptable; I expect a concrete resolution today. Pls share steps & TAT. Email also ok.
CALL20250915-0545,card_activation,polite,Ms. Patel: My new credit card ending 3991 arrived. Please instruct me on activation and initial PIN setup. Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Kindly confirm by email and SMS. My registered mobile ends with 1426.
CALL20250915-0546,loan_approval_status,polite,Mr. Iyer: I filed a loan application 10-Sep-2025 with ID APP437994. What is the current approval status and expected timeline? Thanks in advance for your support. Could you pls help me with this? I’d really appreciate it. Pls share steps & TAT. Email also ok. My registered mobile ends with 4102.
CALL20250915-0547,loan_approval_status,aggressive,Mr. Sharma: I filed a loan application 11-Sep-2025 with ID APP773079. What is the current approval status and expected timeline? I submitted all KYC documents and income proofs; please confirm if anything is pending on my end. Stop pushing generic updates and fix it. I’ve repeated this multiple times; I want action now. Provide the exact steps and any reference numbers. Please share a ticket number for reference.
CALL20250915-0548,policy_cancellation,polite,"Mr. Iyer: I want to cancel my policy POL94844897 and understand the refund rules. Tell me the procedure and timelines. Kindly share the pro-rated refund amount and how long refunds usually take. Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Provide the exact steps and any reference numbers. If needed, I can visit the branch on 09-Sep-2025."
CALL20250915-0549,loan_inquiry,neutral,"Ms. Menon: I’m exploring a personal loan around ₹325000. What would be the interest rate, EMI, and tenure options? Please share the exact steps and any documents required. I need the details so I can decide. Kindly confirm by email and SMS."
CALL20250915-0550,loan_closure,aggressive,Ms. Raina: I want to close my loan and obtain the NOC. Pls confirm the foreclosure amount today and the steps to finish closure. This delay is unacceptable; I expect a concrete resolution today. I’ve repeated this multiple times; I want action now. Pls share steps & TAT. Email also ok. My email on record is verified; last update was on 29-Jul-2025.
CALL20250915-0551,insurance_new_policy,frustrated,"Mr. Sharma: I’m considering a term insurance plan for ₹25000 sum assured. Share options, premium, and riders. This delay is causing issues for my plans. Pls expedite and keep me posted. Pls share steps & TAT. Email also ok. I prefer communication by SMS for quick updates."
CALL20250915-0552,account_closing,harsh,Ms. Patel: I’d like to close my savings account ending 7418. Tell me the exact process and any charges involved. This is ridiculous and far below service standards. Do not send scripted replies; address the issue directly. Pls share steps & TAT. Email also ok. Please share a ticket number for reference.
CALL20250915-0553,account_closing,harsh,"Ms. Kaur: I’d like to close my savings account ending 7355. Tell me the exact process and any charges involved. Do not send scripted replies; address the issue directly. If it isn’t resolved, I will escalate a formal complaint. Keep it short and specific. My registered mobile ends with 3637."
CALL20250915-0554,card_activation,neutral,"Mr. Sharma: My new credit card ending 5688 arrived. Please instruct me on activation and initial PIN setup. If app activation is possible, I prefer that. Otherwise, share the IVR steps. Please share the exact steps and any documents required. Kindly confirm the figures and timelines. Provide the exact steps and any reference numbers. If needed, I can visit the branch on 08-Sep-2025."
CALL20250915-0555,loan_closure,polite,Ms. Das: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Kindly confirm by email and SMS.
CALL20250915-0556,loan_approval_status,aggressive,Mr. Pillai: I filed a loan application 09-Sep-2025 with ID APP977200. What is the current approval status and expected timeline? Stop pushing generic updates and fix it. I’ve repeated this multiple times; I want action now. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. I prefer communication by SMS for quick updates.
CALL20250915-0557,loan_approval_status,frustrated,Ms. Nair: I filed a loan application 28-Aug-2025 with ID APP645453. What is the current approval status and expected timeline? I have been waiting longer than expected and it’s inconvenient. This delay is causing issues for my plans. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My email on record is verified; last update was on 09-Aug-2025.
CALL20250915-0558,card_activation,neutral,Ms. Patel: My new credit card ending 7338 arrived. Please instruct me on activation and initial PIN setup. Kindly confirm the figures and timelines. I need the details so I can decide. Kindly confirm by email and SMS. My registered mobile ends with 4003.
CALL20250915-0559,insurance_new_policy,frustrated,"Mr. Iyer: I’m considering a term insurance plan for ₹15000 sum assured. Share options, premium, and riders. This delay is causing issues for my plans. Please expedite and keep me posted. Kindly confirm by email and SMS."
CALL20250915-0560,card_block_unblock,harsh,"Mr. Pillai: My card ending 5564 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. If it isn’t resolved, I will escalate a formal complaint. Do not send scripted replies; address the issue directly. Kindly confirm by email and SMS."
CALL20250915-0561,account_closing,neutral,"Ms. Chawla: I’d like to close my savings account ending 2152. Tell me the exact process and any charges involved. Kindly confirm the figures and timelines. Please share the exact steps and any documents required. Keep it short and specific. If needed, I can visit the branch on 11-Sep-2025."
